well_id	227	228	241	243	1534
Dec-62	0	0	0	0	28283.71041
Jan-63	0	0	0	0	31330.40752
Feb-63	0	0	0	0	29208.82087
Mar-63	0	0	0	0	33871.37758
Apr-63	0	0	0	0	31885.47379
May-63	0	0	0	0	38842.30444
Jun-63	0	0	0	0	55259.93137
Jul-63	0	0	0	0	75834.38796
Aug-63	0	0	0	0	72442.31628
Sep-63	0	0	0	0	45836.1395
Oct-63	0	0	0	0	32045.82627
Nov-63	0	0	0	0	30935.69372
Dec-63	0	0	0	0	33316.3113
Jan-64	0	0	0	0	30059.92249
Feb-64	0	0	0	0	28283.71041
Mar-64	0	0	0	0	31515.42961
Apr-64	0	0	0	0	35339.2195
May-64	0	0	0	0	51325.12822
Jun-64	0	0	0	0	64511.03595
Jul-64	0	0	0	0	81989.45621
Aug-64	0	0	0	0	77746.28291
Sep-64	0	0	0	0	61303.98636
Oct-64	0	0	0	0	32551.55332
Nov-64	0	0	0	0	27272.25631
Dec-64	0	0	0	0	30010.58326
Jan-65	0	0	0	0	31022.03736
Feb-65	0	0	0	0	28629.08498
Mar-65	0	0	0	0	26544.50275
Apr-65	0	0	0	0	25422.03539
May-65	0	0	0	0	39311.02707
Jun-65	0	0	0	0	58565.65941
Jul-65	0	0	0	0	65855.52982
Aug-65	0	0	0	0	57850.24065
Sep-65	0	0	0	0	38287.23816
Oct-65	0	0	0	0	29899.57001
Nov-65	0	0	0	0	24509.25974
Dec-65	0	0	0	0	26310.14143
Jan-66	0	0	0	0	24484.59013
Feb-66	0	0	0	0	23029.08301
Mar-66	0	0	0	0	25187.67407
Apr-66	0	0	0	0	26482.82872
May-66	0	0	0	0	49894.29071
Jun-66	0	0	0	0	55580.63633
Jul-66	0	0	0	0	73527.77922
Aug-66	0	0	0	0	38225.56413
Sep-66	0	0	0	0	49647.59459
Oct-66	0	0	0	0	30392.96225
Nov-66	0	0	0	0	27136.57344
Dec-66	0	0	0	0	28283.71041
Jan-67	0	0	0	0	31330.40752
Feb-67	0	0	0	0	29208.82087
Mar-67	0	0	0	0	33871.37758
Apr-67	0	0	0	0	31885.47379
May-67	0	0	0	0	38842.30444
Jun-67	0	0	0	0	55259.93137
Jul-67	0	0	0	0	75834.38796
Aug-67	0	0	0	0	72442.31628
Sep-67	0	0	0	0	45836.1395
Oct-67	0	0	0	0	32045.82627
Nov-67	0	0	0	0	30935.69372
Dec-67	0	0	0	0	33316.3113
Jan-68	0	0	0	0	30059.92249
Feb-68	0	0	0	0	28283.71041
Mar-68	0	0	0	0	31515.42961
Apr-68	0	0	0	0	35339.2195
May-68	0	0	0	0	51325.12822
Jun-68	0	0	0	0	64511.03595
Jul-68	0	0	0	0	81989.45621
Aug-68	0	0	0	0	77746.28291
Sep-68	0	0	0	0	61303.98636
Oct-68	0	0	0	0	32551.55332
Nov-68	0	0	0	0	27272.25631
Dec-68	0	0	0	0	30010.58326
Jan-69	0	0	0	0	31022.03736
Feb-69	0	0	0	0	28629.08498
